followers,is_public,is_collaborative,num_of_songs,num_of_markets_avg,song_popularity_avg,song_popularity_std,song_duration_avg,song_duration_std,num_of_artists,artist_popularity_avg,artist_popularity_std,artist_genres,last_update,first_update,active_period,playlist_name_length,name_score,decade_1900,decade_1910,decade_1920,decade_1930,decade_1940,decade_1950,decade_1960,decade_1970,decade_1980,decade_1990,decade_2000,decade_2010,danceability_avg,danceability_std,energy_avg,energy_std,key_avg,key_std,loudness_avg,loudness_std,mode_avg,mode_std,speechiness_avg,speechiness_std,acousticness_avg,acousticness_std,instrumentalness_avg,instrumentalness_std,liveness_avg,liveness_std,valence_avg,valence_std,tempo_avg,tempo_std,duration_ms_avg,duration_ms_std,time_signature_avg,time_signature_std
511,1,0,500,57.16,23.57,11.391448547,320922.59,100181.802898,101,33.8316831683,8.66319094589,56,1512424986.0,1442245668.0,70179318.0,24,0,0,0,0,0,0,0,0,0,0.02,0.09,0.35,0.54,0.27454,0.119448089143,0.79186,0.23489980928,4.88,3.63670180246,-7.43054,3.6830327922,0.54,0.498397431775,0.08211,0.0451991249915,0.0531348577,0.154150045721,0.627398831,0.316328045423,0.216226,0.13691136302,0.144117,0.141326013922,126.7164,30.0005927308,320922.88,100181.821659,3.88,0.406939798988
714,1,0,400,58.99,23.4,14.2281411295,337462.94,112565.910541,131,33.3409090909,14.3166725996,119,1512427122.0,1433261184.0,79165938.0,22,0,0,0,0,0,0,0,0,0.01,0.02,0.04,0.3,0.63,0.342931,0.169812717248,0.2767927,0.202076162314,5.0,3.54400902933,-17.5645,6.201954891,0.57,0.495075751779,0.045877,0.0203106713577,0.646708371,0.304919685366,0.731682927,0.281669103517,0.139912,0.101768663428,0.175421,0.188162999708,114.12519,31.9944259022,337463.33,112565.922404,3.71,0.604896685393
146,1,0,400,29.56,25.97,16.9236254981,249894.81,42980.1022532,117,31.1282051282,17.0346747736,7,1512428496.0,1442246209.0,70182287.0,29,0,0,0,0,0,0,0,0,0,0,0.12,0.22,0.66,0.61757,0.124823095219,0.72331,0.168957017907,5.33,3.23126910052,-6.56706,2.21909569339,0.2,0.4,0.061341,0.0347199916331,0.333546474,0.27310738709,0.0008373726,0.00452388666113,0.183052,0.117711788263,0.57548,0.193999096905,119.97988,26.6328746636,249895.28,42980.0652043,3.97,0.221585198062
242,1,0,300,53.74,15.51,16.6910125517,212439.42,53281.5926964,104,20.5523809524,20.2451550711,82,1512434897.0,1430703333.0,81731564.0,27,0,0,0,0,0,0,0,0,0,0,0.01,0.39,0.6,0.49847,0.124922332271,0.648114,0.221055917369,4.73,3.27369821456,-7.83324,3.26442585494,0.71,0.453762052182,0.057835,0.0630579897793,0.2574471825,0.27223946088,0.1535932087,0.258637115308,0.196262,0.145335866723,0.480715,0.228706847897,124.72257,31.5618178549,212444.02,53283.2061721,3.83,0.530188645672
982,1,0,500,54.61,24.37,11.6907270946,338811.25,122491.679739,100,34.22,10.243612644,74,1512428826.0,1433261355.0,79167471.0,23,0,0,0,0,0,0,0,0,0,0.08,0.12,0.33,0.47,0.265689,0.107755443385,0.79302,0.190046940517,6.24,3.2775600681,-7.12988,3.0132446674,0.71,0.453762052182,0.065045,0.037708053185,0.0250899964,0.0783965284876,0.447523727,0.370945264051,0.223563,0.154394420013,0.234936,0.173293325619,121.40832,30.7542592916,338811.55,122491.74953,3.91,0.349141805002
430,1,0,500,59.3,18.14,12.5084131687,360084.91,104833.471675,120,35.424,11.7434332288,71,1512437840.0,1445229551.0,67208289.0,19,0,0,0,0,0,0,0,0,0,0,0.08,0.35,0.57,0.71374,0.130351342149,0.65861,0.186474282141,5.4,3.6551333765,-11.31792,4.0469001833,0.55,0.497493718553,0.078474,0.0565054397735,0.1149548307,0.184736946308,0.6765736453,0.348736465597,0.148316,0.123561675871,0.379195,0.252721006794,127.83648,15.2141646116,360085.26,104833.475049,3.99,0.223383079037
509,1,0,400,18.89,27.41,12.2491591548,274253.47,66064.9568088,106,36.7476635514,10.2684467771,24,1512432025.0,1481769977.0,30662048.0,30,0,0,0,0,0,0,0,0,0.02,0.06,0.19,0.19,0.54,0.54619,0.1317826009,0.74202,0.205155501023,5.45,3.38341543414,-6.34202,3.24394568074,0.68,0.466476151588,0.05353,0.0415051213707,0.2075393254,0.234415524869,0.1067271731,0.24997911954,0.185086,0.144733214585,0.554702,0.218411995083,123.91785,26.2842708,274253.79,66064.9501765,3.96,0.195959179423
324,1,0,400,60.67,30.16,12.4126709454,410716.13,108809.096233,120,37.0697674419,13.1037517833,17,1512432449.0,1428680355.0,83752094.0,19,0,0,0,0,0,0,0,0,0,0.01,0.02,0.52,0.45,0.374144,0.1856553723,0.253223,0.153780529232,4.92,3.64878061823,-14.63725,5.10377819929,0.61,0.48774993593,0.035115,0.00812425227329,0.758506,0.224637304925,0.2647901637,0.355785449834,0.124585,0.0770414893093,0.179339,0.14469732955,109.62289,29.9732942567,410716.5,108809.090533,3.83,0.617332973362
191,1,0,500,60.33,25.01,11.9369133364,202443.32,51030.2343312,107,39.474137931,9.7153107098,36,1512435665.0,1436789039.0,75646626.0,24,0,0,0,0,0,0,0,0.03,0.11,0.02,0.11,0.26,0.47,0.76766,0.0879877514203,0.49426,0.155004556062,5.77,3.56610431704,-10.09926,3.61907811361,0.68,0.466476151588,0.108702,0.0763603116547,0.20833911,0.218969117514,0.1645601733,0.282373175757,0.158857,0.110815680529,0.77491,0.161557178423,118.57248,30.0953440311,202443.63,51030.2751869,3.99,0.0994987437107
120,1,0,500,57.95,30.97,15.0296074466,219382.23,33339.0433849,102,31.4901960784,14.7706287107,25,1512430918.0,1433261614.0,79169304.0,29,0,0,0,0,0,0,0,0,0,0,0,0.33,0.67,0.43607,0.100577159932,0.87861,0.0971039540904,4.95,3.27528624703,-4.79111,2.12185327436,0.45,0.497493718553,0.075666,0.0482166158497,0.008871379,0.0283465150575,0.0240630204,0.099778098091,0.183812,0.0997176476658,0.426187,0.161848916991,135.74218,33.0234143802,219382.65,33339.0135923,3.96,0.195959179423
147,1,0,400,54.9,20.84,12.4408359848,171753.9,40274.1577592,107,36.0280373832,14.2241455529,73,1512439506.0,1439935099.0,72504407.0,26,0,0,0,0,0.01,0,0.01,0.08,0.05,0.03,0.15,0.29,0.38,0.57451,0.135170669526,0.452824,0.213278048153,5.22,3.05149143862,-11.03515,3.49284879253,0.9,0.3,0.051018,0.0370007091283,0.645535,0.26272536816,0.0486298362,0.156457118616,0.207859,0.165594063961,0.6634,0.234080498974,115.7041,27.3713580743,171752.3,40272.5811983,3.86,0.510294032887
203,1,0,400,61.09,29.3,13.2826955096,236129.51,67716.4304651,102,35.0098039216,12.219796778,24,1512434624.0,1428680574.0,83754050.0,26,0,0,0,0,0,0,0,0.03,0,0.04,0.09,0.25,0.59,0.58656,0.123073662495,0.66207,0.194805967824,4.85,3.21986024541,-7.58839,2.79691003393,0.62,0.48538644398,0.054663,0.0319783071941,0.332016805,0.314185265858,0.0561767863,0.164736758744,0.160366,0.105273520146,0.62609,0.221740979298,123.73693,26.5615781723,236129.93,67716.411783,3.86,0.346987031458
528,1,0,400,57.29,19.76,13.7463595181,210517.02,60901.3206814,123,35.5,12.4839897469,34,1512434018.0,1441596580.0,70837438.0,29,0,0,0,0.03,0.01,0,0.05,0.01,0.01,0.02,0.16,0.32,0.39,0.54877,0.125395602395,0.313167,0.173229381489,4.73,3.4636830109,-13.45595,3.77993568828,0.57,0.495075751779,0.069139,0.064668930554,0.83475,0.16803192405,0.4692935447,0.388395067755,0.209325,0.163885717117,0.599612,0.260929653079,117.0043,33.0759115616,210498.18,60913.0425363,3.9,0.387298334621
300,1,0,400,60.77,27.79,10.7733885106,285918.22,66094.3416435,124,36.3870967742,11.1026803487,34,1512429254.0,1433261409.0,79167845.0,25,0,0,0,0,0,0,0,0,0,0,0.05,0.6,0.35,0.67551,0.112896367966,0.6362,0.197625352625,5.65,3.50820466906,-9.02166,2.81630341483,0.46,0.498397431775,0.063207,0.0495516906977,0.272259996,0.280001949663,0.313213956,0.345274990803,0.214772,0.178410158948,0.537459,0.236387709958,116.83305,26.151458605,285906.46,66103.1833279,3.98,0.244131112315
230,1,0,500,60.44,28.05,13.0379254485,290858.83,61205.1189941,138,36.4429530201,13.3945709479,30,1512432321.0,1437345344.0,75086977.0,20,0,0,0,0,0,0,0,0,0,0,0.01,0.13,0.86,0.57624,0.113109249843,0.88733,0.108035832482,5.32,3.97461947864,-3.42909,2.52928631473,0.62,0.48538644398,0.118861,0.0940529902714,0.022695068,0.054702492726,0.4167323674,0.353846388797,0.209013,0.158091010911,0.356809,0.194505523364,161.24553,28.7403650883,290859.26,61205.0642309,3.99,0.172916164658
294,1,0,400,58.01,25.41,15.6933712121,224629.11,43697.4754582,102,29.9126213592,15.6019085191,8,1512431749.0,1441596264.0,70835485.0,30,0,0,0,0,0,0,0,0,0,0,0.04,0.36,0.6,0.56915,0.101828618276,0.69262,0.161627335559,5.93,3.25347506522,-6.74804,2.31698548083,0.66,0.473708771293,0.048548,0.0405053983563,0.217027882,0.245838040139,0.0469556574,0.13651471592,0.181799,0.127189411898,0.514372,0.23129820755,120.83089,24.8939960106,224643.77,43691.8009802,3.91,0.402367990775
603,1,0,500,52.97,18.99,12.2233342423,304228.88,87885.5365947,101,33.6930693069,11.986578777,60,1512437682.0,1442276871.0,70160811.0,34,0,0,0,0,0,0,0,0,0,0,0.09,0.45,0.46,0.297738,0.157042734171,0.86007,0.164390647848,5.59,3.6334418944,-6.89599,3.57998609074,0.56,0.49638694584,0.077268,0.0411142989239,0.035601674,0.121489696817,0.500371165,0.370590529657,0.250628,0.162567111729,0.167824,0.166046358659,128.1691,30.1806867372,304229.16,87885.5290673,3.74,0.540740233384
653,1,0,500,58.39,23.67,12.4836332852,342609.37,129869.395279,102,36.0882352941,10.1315880926,91,1512434977.0,1442276570.0,70158407.0,23,0,0,0,0,0,0,0,0,0,0,0.02,0.3,0.68,0.298589,0.155765801699,0.70154,0.24869726255,5.23,3.45501085382,-8.20362,4.06923653227,0.63,0.482804308183,0.066377,0.0414230077493,0.1328634948,0.26779353898,0.5968383821,0.360103374693,0.221793,0.167209031009,0.155238,0.147416576938,117.22455,27.7696624853,342609.76,129869.436725,3.83,0.548725796733
253,1,0,500,55.84,21.92,12.670974706,249294.36,75992.8056759,110,35.1652173913,10.5467328011,26,1512431653.0,1442276124.0,70155529.0,23,0,0,0,0,0,0,0,0,0.02,0.05,0.21,0.5,0.22,0.48355,0.134273033406,0.4179434,0.246411573089,5.03,3.55655732415,-11.59185,3.91461528985,0.81,0.392300904919,0.048635,0.0394164366096,0.6520987,0.2998774147,0.1769957113,0.322835583279,0.227208,0.219642973336,0.574651,0.270007979695,113.3129,24.4653826712,249302.19,75997.6817282,3.84,0.463033476112
231,1,0,400,58.4,19.56,14.1529643538,254843.11,70842.8134805,139,33.4605263158,14.6632738406,27,1512430910.0,1433261612.0,79169298.0,27,0,0,0,0,0,0,0,0,0,0,0.04,0.1,0.86,0.53111,0.134951168576,0.91318,0.100064117445,5.83,3.18450938136,-5.55645,3.04943707387,0.55,0.497493718553,0.141044,0.0884177632832,0.101763151,0.138052043507,0.3056363471,0.350352274453,0.247508,0.207917827846,0.261991,0.214491026896,155.3723,29.7422553145,254843.46,70842.7594545,3.99,0.0994987437107
561,1,0,400,60.39,25.17,11.8802819832,306868.42,72672.1814091,103,33.0291262136,11.4776746661,60,1512427166.0,1433261190.0,79165976.0,22,0,0,0,0,0,0,0,0,0,0.11,0.16,0.44,0.29,0.52219,0.112388317453,0.76538,0.177444626856,5.11,3.36123489212,-8.31553,2.85077447882,0.47,0.499099188539,0.046441,0.0341286715095,0.098861528,0.186179025321,0.3089929683,0.34400774553,0.175261,0.132690242215,0.42789,0.226618728926,128.82645,24.7270530526,306868.86,72672.2300621,3.92,0.271293199325
507,1,0,400,57.13,21.03,11.6622939424,337541.77,117811.109509,100,34.81,9.2278870821,61,1512434552.0,1442276511.0,70158041.0,30,0,0,0,0,0,0,0,0,0,0,0.05,0.38,0.57,0.273675,0.157673054372,0.81378,0.205517861997,5.55,3.38341543414,-7.03835,3.28997680045,0.57,0.495075751779,0.082125,0.0535910820473,0.0386097399,0.132459108841,0.5729657728,0.353005330928,0.261005,0.168882242628,0.117265,0.115507201832,125.80426,30.7669404809,337542.08,117811.142491,3.82,0.497594212185
215,1,0,400,46.97,28.06,13.1444436931,221950.57,44770.6119798,104,31.5384615385,14.1495603879,16,1512424884.0,1438605379.0,73819505.0,25,0,0,0,0,0,0,0,0,0,0.01,0.09,0.38,0.52,0.56702,0.109886212056,0.6313,0.167998720233,5.66,3.58948464268,-8.00819,2.51846478115,0.52,0.499599839872,0.046261,0.0363939250288,0.183543989,0.236176515281,0.0539474639,0.141508548382,0.181337,0.127258769957,0.531588,0.223111421169,122.41162,27.1605523474,221950.64,44770.4579312,3.96,0.195959179423
853,1,0,400,56.2,20.91,14.2331268525,344882.21,100046.467811,126,27.6124031008,14.1778898057,50,1512425834.0,1437344557.0,75081277.0,26,0,0,0,0,0,0,0,0,0,0.05,0.11,0.28,0.56,0.72327,0.115823732888,0.7369,0.165420222464,6.04,3.58027931871,-9.62289,3.49858421621,0.45,0.497493718553,0.079534,0.0597341798638,0.0364601851,0.0764451712264,0.4177061605,0.388668816741,0.163841,0.155934878776,0.600462,0.213579631416,123.32925,8.48251041894,344882.64,100046.457843,3.98,0.14
304,1,0,400,56.35,27.31,10.6655473371,208724.41,42175.4333735,105,34.308411215,13.8923842614,17,1512425249.0,1428679714.0,83745535.0,18,0,0,0,0,0,0,0,0.01,0.08,0.01,0.23,0.36,0.31,0.59223,0.119201246218,0.60528,0.177535015138,5.56,3.36844177625,-8.47287,2.93845832591,0.73,0.443959457608,0.042403,0.0331215291163,0.3699633,0.235324068684,0.0016802625,0.0103132139507,0.25694,0.206515199925,0.69654,0.21303504031,119.08551,25.2072555482,208703.15,42174.7796899,3.94,0.276405499222
18,1,0,400,59.78,21.91,12.7828752634,231333.1,49080.238763,130,33.4761904762,13.0046215403,17,1512439836.0,1466009192.0,46430644.0,24,0,0,0,0,0,0,0,0,0,0,0.03,0.19,0.78,0.65937,0.113048543113,0.74456,0.123602938476,5.0,3.25269119346,-6.6073,2.40960796604,0.49,0.499899989998,0.140086,0.116604297537,0.2086533,0.19289851098,0.0331009802,0.10670032884,0.189344,0.134171748382,0.6471,0.19940298393,130.88115,34.1356814206,231333.49,49080.2060135,4.08,0.305941170816
171,1,0,400,54.25,19.49,16.2064771002,225844.56,55756.5672122,106,26.7924528302,18.6318438008,9,1512429133.0,1428680054.0,83749079.0,23,0,0,0,0,0,0,0,0,0.01,0,0.04,0.36,0.59,0.54531,0.119641606057,0.65779,0.179432566442,5.08,3.58240142921,-7.27634,2.60789787845,0.6,0.489897948557,0.046753,0.0357735753175,0.2241188095,0.266969930302,0.0499345624,0.120594573859,0.194871,0.150085914259,0.492271,0.218987299766,125.01463,27.9636652704,225844.95,55756.5782069,3.98,0.198997487421
283,1,0,400,58.8,24.12,14.7568831397,316818.86,70667.3644403,142,37.0680272109,12.2661304955,41,1512432347.0,1433261785.0,79170562.0,19,0,0,0,0,0,0,0,0,0,0,0.11,0.26,0.63,0.55906,0.131804159267,0.85975,0.128859642635,5.51,3.55666979069,-5.17461,3.06791513538,0.52,0.499599839872,0.096619,0.0711379121074,0.0250153837,0.063820693582,0.4989951486,0.367269556257,0.234108,0.185356779579,0.382304,0.24578748541,153.62352,32.5084290166,316819.23,70667.3303204,3.99,0.223383079037
72,1,0,400,59.78,23.71,11.298933578,203091.09,33620.0648037,108,35.5555555556,14.41831957,11,1512436078.0,1433262272.0,79173806.0,34,0,0,0,0,0,0,0,0,0,0.01,0.13,0.4,0.46,0.61165,0.11889225164,0.65005,0.193184853185,5.02,3.42046780426,-6.12764,2.3381545694,0.94,0.237486841741,0.046398,0.0331188555962,0.4591923,0.258947353278,0.0011379849,0.0107450012696,0.313854,0.278569231043,0.67501,0.195036637327,112.93491,28.4974687434,203087.26,33597.3288857,3.87,0.364828726939
7,1,0,200,55.97,29.17,15.8537408835,223782.42,54367.5138553,152,39.7909090909,15.4755498974,10,1512435409.0,1485266749.0,27168660.0,24,0,0,0,0,0,0,0,0,0,0,0.01,0.05,0.94,0.67807,0.0867425218679,0.70712,0.14234305603,5.95,3.54506699514,-5.99178,2.25309417282,0.5,0.5,0.2699,0.0906160107266,0.22020571,0.175870173474,0.0048743324,0.0432024254136,0.20043,0.129575704127,0.69388,0.172664430616,99.92715,27.3690855888,223782.82,54367.5883886,4.0,0.141421356237
272,1,0,300,54.04,9.34,12.8928041946,261152.1,62725.2491934,128,12.9923664122,16.2638062,11,1512431823.0,1433748181.0,78683642.0,24,0,0,0,0,0,0,0,0,0,0,0,0.37,0.63,0.68506,0.0798059922562,0.87872,0.104038462119,5.87,3.71659790669,-6.66513,1.89362028747,0.6,0.489897948557,0.048965,0.0312545400702,0.0459154987,0.0604577763409,0.1128438061,0.215567656272,0.194437,0.153264180196,0.64862,0.221361594682,133.90448,9.63667521242,261152.5,62725.3578277,3.99,0.0994987437107
177,1,0,400,59.83,18.89,14.5635812903,289735.23,114333.567375,169,30.4413407821,18.292797691,17,1512428530.0,1442246210.0,70182320.0,34,0,0,0,0,0,0,0,0,0,0,0.01,0.14,0.85,0.61728,0.0928107838562,0.84876,0.109267847055,5.97,3.61788612314,-6.79371,2.41880040638,0.35,0.476969600708,0.066666,0.0465045507881,0.022567322,0.0435498974718,0.4136739298,0.356284205889,0.237399,0.190521404832,0.352086,0.210832271733,130.5673,4.02049728392,289735.67,114333.461903,3.97,0.170587221092
207,1,0,300,53.29,17.39,16.494784024,350469.13,113914.121022,126,21.3412698413,16.6009000991,39,1512432251.0,1441596319.0,70835932.0,22,0,0,0,0,0,0,0.01,0.02,0.01,0.06,0.12,0.42,0.36,0.47405,0.0947757748583,0.2956307,0.137692539981,5.46,3.75877639665,-17.27421,3.78756927935,0.58,0.49355850717,0.039911,0.00947469149894,0.73332,0.196932114192,0.695280509,0.289065918734,0.189894,0.190942155021,0.364028,0.200095280844,114.57301,26.6517261146,350479.1,113894.406936,3.86,0.529528091795
11,1,0,400,51.0,34.71,10.5643693612,202102.31,23245.0281504,103,37.0288461538,11.4307755397,5,1512425619.0,1461867495.0,50558124.0,21,0,0,0,0,0,0,0,0,0,0.01,0,0.12,0.87,0.66529,0.0805408337429,0.8484,0.0964131733738,4.95,3.8506492959,-4.97056,1.5301130306,0.83,0.37563279942,0.070022,0.0492411161125,0.1760099,0.144703111794,0.0001786093,0.00123084270813,0.240726,0.161958637077,0.76917,0.168997458857,123.46586,26.7408598908,202102.78,23244.9656337,3.99,0.223383079037
98,1,0,400,57.4,12.24,15.6032817061,246712.98,54745.4280188,111,16.6846846847,18.5758644056,39,1512429208.0,1444016834.0,68412374.0,21,0,0,0,0,0,0,0,0,0.01,0.01,0.07,0.48,0.43,0.53661,0.0888447966963,0.379932,0.173594564362,5.6,3.68510515454,-10.78845,2.97097717048,0.8,0.4,0.037899,0.0197542982411,0.6230075,0.28184426705,0.0200048333,0.0795183108092,0.151742,0.127713215589,0.368123,0.170461803261,116.56259,29.776647494,246713.27,54745.3935868,3.91,0.286181760425
321,1,0,500,60.21,24.49,12.5103916805,271964.49,89549.3585387,113,35.132231405,11.7887340454,23,1512426853.0,1442245993.0,70180860.0,24,0,0,0,0,0,0,0,0.03,0.01,0.01,0.1,0.38,0.47,0.61642,0.0953141311664,0.61337,0.169415268202,4.67,3.20953267626,-8.84719,3.26669982917,0.6,0.489897948557,0.061168,0.0430188235079,0.551792,0.231917878,0.0629562464,0.171945049848,0.194449,0.191340378642,0.77808,0.147677261621,113.62181,24.7186600125,271983.68,89563.8589929,3.97,0.170587221092
10,1,0,400,60.09,22.99,12.2339650155,198372.99,56430.2209245,106,30.6818181818,13.9778602981,8,1512425741.0,1485187494.0,27238247.0,20,0,0,0,0,0,0,0,0.01,0.02,0,0.08,0.57,0.32,0.58927,0.102842389607,0.53387,0.170826792688,5.24,3.50747772623,-8.23364,3.50967337375,0.64,0.48,0.068593,0.0565867215078,0.59453,0.21994387716,0.0194514223,0.0892672440286,0.162525,0.134842995647,0.69574,0.197535648428,119.60385,28.6093261117,198376.17,56431.506828,3.39,0.598247440446
144,1,0,500,54.08,25.15,13.5855621893,213761.63,42642.9075108,104,30.0480769231,13.1290779802,6,1512426288.0,1440433170.0,71993118.0,32,0,0,0,0,0,0,0.02,0.02,0.03,0.06,0.17,0.35,0.35,0.46039,0.131730094891,0.464942,0.161256965853,5.27,3.55205574281,-9.92242,3.05803918281,0.69,0.462493243194,0.043194,0.0230984970074,0.536263,0.256338598988,0.0015888585,0.00860420118674,0.203171,0.176202157362,0.447024,0.223527736588,119.62197,33.3645475793,213772.12,42627.6658022,3.82,0.409389789809
332,1,0,400,60.99,17.92,11.4260054262,235792.84,61915.4428956,110,34.2782608696,10.9143286962,13,1512435853.0,1447631572.0,64804281.0,25,0,0,0,0,0,0,0,0,0.01,0.02,0.04,0.3,0.63,0.63055,0.15601028011,0.68835,0.231456448387,5.35,3.4391132578,-7.34892,3.96910169605,0.41,0.491833305094,0.103194,0.0994269046285,0.205056701,0.257478720972,0.015117427,0.0658653759274,0.198031,0.164089736848,0.576244,0.26457983193,120.54889,27.6823912034,235793.23,61915.5035707,3.97,0.170587221092
285,1,0,500,57.61,25.19,11.4966908282,309853.14,123490.419366,101,36.1089108911,7.75605926031,108,1512434949.0,1467828551.0,44606398.0,28,0,0,0,0,0,0,0,0,0,0,0.05,0.18,0.77,0.270966,0.140571855803,0.74882,0.245735645766,4.87,3.54021185807,-7.42291,3.56266075874,0.64,0.48,0.074571,0.0510421361132,0.0467535072,0.139839947094,0.6161502428,0.342659730541,0.250119,0.180366612041,0.192425,0.173772767357,125.01487,32.1369267976,309850.59,123492.577361,3.85,0.497493718553
23,1,0,300,58.85,31.55,12.4493975758,207439.91,35811.2929334,186,42.5,21.233321935,20,1512436450.0,1459449565.0,52986885.0,22,0,0,0,0,0,0,0,0,0,0,0,0.02,0.98,0.6838,0.112202049892,0.62923,0.1253248463,5.76,3.7151581393,-7.17173,2.39981524228,0.48,0.499599839872,0.128761,0.0984451054091,0.12555089,0.155671487437,0.0003473662,0.00303466648346,0.171444,0.117204359407,0.490557,0.183820201966,111.56348,25.8857072105,207440.34,35811.3291036,4.03,0.221585198062
14,1,0,400,58.98,26.44,13.299864661,231188.97,30189.7958544,113,32.906779661,16.8392133599,10,1512434808.0,1459881257.0,52553551.0,25,0,0,0,0,0,0,0,0,0,0.01,0.01,0.13,0.85,0.67089,0.0804213771332,0.75748,0.135646856211,5.37,3.80435277018,-5.96438,2.19827499545,0.48,0.499599839872,0.091417,0.0643081550894,0.395411,0.218222327407,0.0001225545,0.000708694746698,0.190271,0.174551915083,0.67273,0.184906400917,122.95799,27.7385812213,231207.03,30181.2297027,3.95,0.217944947177
122,1,0,300,55.58,16.46,17.8680832772,225577.03,58902.9403654,105,20.3333333333,21.6463641142,88,1512425842.0,1444621348.0,67804494.0,26,0,0,0,0,0,0,0,0,0,0,0.03,0.16,0.81,0.49731,0.121172331413,0.65424,0.194827211652,5.04,3.55223873072,-7.49917,2.65678142893,0.66,0.473708771293,0.054908,0.0540996075402,0.195861883,0.252818999086,0.1115301405,0.218725653879,0.180692,0.137171716239,0.463915,0.220290885138,125.91931,26.5765162738,225577.39,58902.94074,3.91,0.402367990775
22,1,0,300,44.26,18.37,17.9809093207,224410.32,30952.5456223,104,24.0952380952,20.8790274402,28,1512431303.0,1428680254.0,83751049.0,17,0,0.01,0,0,0,0,0,0,0,0,0,0.35,0.64,0.55307,0.109418668882,0.64989,0.164010846897,4.85,3.63421243188,-6.25051,2.46837210523,0.72,0.448998886413,0.055912,0.0569348544918,0.219286661,0.220901545138,0.0009635643,0.00729808494721,0.176717,0.132105665325,0.457447,0.209662922547,125.66902,29.6143519892,224433.98,30935.0545223,3.97,0.221585198062
180,1,0,400,52.54,21.81,12.5448754478,244765.56,52253.2411489,111,34.5840707965,12.632116439,8,1512426181.0,1459367093.0,53059088.0,32,0,0,0,0,0,0,0,0.01,0.01,0.1,0.15,0.34,0.39,0.54319,0.124579187267,0.46811,0.197849028049,5.53,3.47981321338,-9.71695,2.93732245549,0.71,0.453762052182,0.03819,0.0179254651265,0.5016749,0.305567789551,0.0062365166,0.0323464451089,0.19196,0.143948866616,0.439628,0.21365758778,120.63725,29.2610150721,244772.87,52252.4763868,3.99,0.0994987437107
88,1,0,300,51.76,10.59,12.4379218521,421960.99,208376.573161,174,29.1847826087,18.7885426164,75,1512433483.0,1433261936.0,79171547.0,31,0,0,0,0,0,0,0,0,0,0.02,0.11,0.36,0.51,0.284442,0.145984857557,0.1664648,0.15618052934,4.98,3.44957968454,-21.88678,7.92045139065,0.6,0.489897948557,0.050214,0.0200480124701,0.867394201,0.189408341093,0.579366102,0.360073604353,0.139341,0.0919567790813,0.147949,0.178091856352,105.6162,31.869904783,421961.32,208376.567074,3.71,0.637102817448
308,1,0,400,59.36,14.46,12.6826022566,204083.68,45575.8073282,106,17.2264150943,14.4517956179,10,1512425694.0,1442245797.0,70179897.0,24,0,0,0,0,0,0,0,0,0,0,0.02,0.33,0.65,0.4591,0.116227148292,0.85358,0.111017582391,5.73,3.62451376049,-5.80166,2.46116971467,0.73,0.443959457608,0.062298,0.0293615121545,0.073036847,0.110237936912,0.0177321222,0.0593990177708,0.239102,0.1647971996,0.68335,0.196736695865,136.31856,24.3266688333,204073.33,45584.3033557,3.96,0.28
359,1,0,400,60.0,20.99,12.2102375079,304325.5,89433.9517535,103,31.9805825243,10.8081060756,69,1512433076.0,1431315881.0,81117195.0,21,0,0,0,0,0,0,0,0,0,0.01,0.14,0.37,0.48,0.439625,0.160946798275,0.58576,0.227178525394,4.93,3.25961654187,-9.62429,4.14241737949,0.5,0.5,0.045255,0.0337496529612,0.3410142814,0.337146679812,0.3676672528,0.389003332918,0.176557,0.133633550619,0.299927,0.223873957331,122.38405,31.8477253858,304325.93,89433.966335,3.82,0.536283507112
72,1,0,300,55.44,18.11,17.4664793247,233946.9,53271.0552252,101,19.6633663366,18.4338674688,55,1512424477.0,1442245598.0,70178879.0,22,0,0,0,0,0,0,0,0,0,0,0,0.35,0.65,0.50405,0.119399110131,0.69515,0.171220581415,5.96,3.59143425389,-7.48901,2.70983315536,0.67,0.47021271782,0.048057,0.0365680413886,0.170610177,0.228060900062,0.1499233828,0.270098418959,0.163172,0.0979086197227,0.513467,0.233785171067,124.13947,25.5854362196,233947.29,53271.0558409,3.92,0.305941170816
9,1,0,400,59.9,24.27,12.9149951607,210350.04,55095.821021,103,33.427184466,12.8800304089,21,1512435750.0,1459449515.0,52986235.0,22,0,0,0,0,0,0,0.01,0.01,0,0.02,0.12,0.37,0.47,0.46091,0.125766616795,0.419759,0.156274343444,5.0,3.30454232837,-11.1125,3.79683334504,0.63,0.482804308183,0.037268,0.0204280928136,0.609781,0.261371579057,0.6225140228,0.341545960226,0.171514,0.130020358421,0.443803,0.245599496927,114.98379,33.5878111568,210350.45,55095.8016717,3.85,0.384057287393
356,1,0,300,58.08,11.44,13.6244779717,238876.22,52315.0754316,103,17.7572815534,20.0104176846,68,1512435967.0,1428680694.0,83755273.0,26,0,0,0,0,0,0,0,0,0,0.04,0.01,0.28,0.67,0.48438,0.136911122996,0.66502,0.178556880573,4.9,3.4684290392,-7.74326,2.7807020215,0.77,0.42083250825,0.045737,0.0305621617527,0.17765844,0.241740429188,0.0551910651,0.139176829155,0.164837,0.109756642309,0.443818,0.232035490553,124.85759,27.0624159639,238874.2,52315.2809818,3.91,0.286181760425
